place_postal_code_id,postal_code,place_id
30392,362000,213
30393,362001,213
30394,362002,213
30395,362003,213
30396,362005,213
30397,362006,213
30398,362007,213
30399,362008,213
30400,362009,213
30401,362011,213
30402,362012,213
30403,362013,213
30404,362015,213
30405,362017,213
30406,362019,213
30407,362020,213
30408,362021,213
30409,362023,213
30410,362024,213
30411,362025,213
30412,362026,213
30413,362027,213
30414,362031,213
30415,362035,213
30416,362038,213
30417,362039,213
30418,362040,213
30419,362042,213
30420,362043,213
30421,362044,213
30422,362045,213
30423,362046,213
30424,362047,213
30425,362048,213
30426,362049,213
30427,362899,213
30428,362971,213
30429,362972,213
30430,362980,213
30431,362981,213
30432,362982,213
30433,362983,213
30434,362986,213
35018,188650,270
35019,188651,270
35020,188655,270
35021,169570,330
35167,298233,1449
35168,298234,1449
35169,298246,1449
35170,298300,1449
35171,298302,1449
35172,298303,1449
35173,298306,1449
35174,298307,1449
35175,298309,1449
35176,298310,1449
35177,298312,1449
35178,298313,1449
35179,298318,1449
35180,298319,1449
35181,298320,1449
35182,298324,1449
35183,298327,1449
35184,298328,1449
35185,298329,1449
35186,298330,1449
35187,298339,1449
34919,422540,1727
34920,422541,1727
34921,422542,1727
34922,422544,1727
34923,422545,1727
34924,422546,1727
34925,422548,1727
34926,422549,1727
34927,422550,1727
34928,422551,1727
34929,422558,1727
34930,422559,1727
35205,624440,1811
35206,624441,1811
35207,624443,1811
35208,624444,1811
35209,624446,1811
35210,624447,1811
35211,624448,1811
35212,624449,1811
35213,624450,1811
35214,624459,1811
35215,659300,1865
35216,659301,1865
35217,659302,1865
35218,659303,1865
35219,659304,1865
35220,659305,1865
35221,659306,1865
35222,659308,1865
35223,659309,1865
35224,659311,1865
35225,659314,1865
35226,659315,1865
35227,659316,1865
35228,659318,1865
35229,659319,1865
35230,659320,1865
35231,659321,1865
35232,659322,1865
35233,659323,1865
35234,659325,1865
35235,659326,1865
35236,659328,1865
35237,659329,1865
35238,659330,1865
35239,659332,1865
35240,659333,1865
35241,659334,1865
35242,659335,1865
35243,659336,1865
35244,659399,1865
35245,673500,2006
35246,673504,2006
35247,673509,2006
35248,665400,2118
35249,665401,2118
35250,665402,2118
35251,665403,2118
35252,665404,2118
35253,665407,2118
35254,665408,2118
35255,665409,2118
35256,665412,2118
35257,665413,2118
35258,665414,2118
35259,665415,2118
35260,429060,2451
35261,429061,2451
32710,423250,2816
32711,423251,2816
32712,423252,2816
32713,423253,2816
32714,423254,2816
32715,423255,2816
32716,423256,2816
32717,423257,2816
32718,423258,2816
32719,423259,2816
32720,423260,2816
32721,423269,2816
32421,249710,2837
32422,249711,2837
32423,352190,3044
32424,352191,3044
32425,352192,3044
32426,352193,3044
32427,352194,3044
32428,352195,3044
32722,453100,3059
32723,453101,3059
32724,453102,3059
32725,453103,3059
32726,453104,3059
32727,453105,3059
32728,453106,3059
32729,453107,3059
32730,453109,3059
32731,453110,3059
32732,453112,3059
32733,453114,3059
32734,453115,3059
32735,453116,3059
32736,453118,3059
32737,453119,3059
32738,453120,3059
32739,453121,3059
32740,453122,3059
32741,453124,3059
32742,453126,3059
32743,453128,3059
32744,453129,3059
32745,453130,3059
32746,453169,3059
32429,164200,3280
32430,164203,3280
32431,164207,3280
32432,164238,3280
32433,164239,3280
32434,157500,3293
32435,157501,3293
32436,157504,3293
32437,157505,3293
32438,157525,3293
32439,157559,3293
30435,355000,3370
30436,355001,3370
30437,355002,3370
30438,355003,3370
30439,355004,3370
30440,355005,3370
30441,355006,3370
30442,355007,3370
30443,355008,3370
30444,355009,3370
30445,355010,3370
30446,355011,3370
30447,355012,3370
30448,355013,3370
30449,355016,3370
30450,355017,3370
30451,355018,3370
30452,355019,3370
30453,355020,3370
30454,355021,3370
30455,355024,3370
30456,355025,3370
30457,355026,3370
30458,355028,3370
30459,355029,3370
30460,355030,3370
30461,355031,3370
30462,355032,3370
30463,355035,3370
30464,355037,3370
30465,355038,3370
30466,355040,3370
30467,355041,3370
30468,355042,3370
30469,355044,3370
30470,355045,3370
30471,355047,3370
30472,355700,3370
30473,355880,3370
30474,355882,3370
30475,355895,3370
30476,355899,3370
32747,249240,3656
32748,452680,3698
32749,452681,3698
32750,452683,3698
32751,452684,3698
32752,452685,3698
32753,452686,3698
32754,452687,3698
32755,452688,3698
32756,452689,3698
32757,452699,3698
32440,453250,3729
32441,453251,3729
32442,453252,3729
32443,453253,3729
32444,453254,3729
32445,453256,3729
32446,453259,3729
32447,453260,3729
32448,453261,3729
32449,453262,3729
32450,453263,3729
32451,453264,3729
32452,453265,3729
32453,453266,3729
32454,453269,3729
32455,171210,3747
32456,171239,3747
32758,243500,3842
32759,249010,4426
32760,249011,4426
32761,249013,4426
32762,187549,4429
32763,187550,4429
32764,187551,4429
32765,187552,4429
32766,187553,4429
32767,187555,4429
32768,187556,4429
32769,187557,4429
32770,187605,4429
34626,152610,4673
34627,152611,4673
34628,152612,4673
34629,152613,4673
34630,152615,4673
34631,152616,4673
34632,152619,4673
34633,658480,5073
34634,658481,5073
34931,423650,5432
34932,423651,5432
34933,423652,5432
34635,188990,5570
34636,188991,5570
34637,188992,5570
33881,249910,6002
33882,249911,6002
33883,249929,6002
27180,649000,6367
27181,649002,6367
27182,649006,6367
27183,649007,6367
34939,684000,6454
34940,684001,6454
34941,684004,6454
34942,684005,6454
34943,684006,6454
34944,684007,6454
34945,684039,6454
34638,456580,6476
34639,456581,6476
34640,456582,6476
34641,456584,6476
34642,675824,6495
34643,676151,6495
34644,676152,6495
34645,676240,6495
34646,676243,6495
34647,676244,6495
34648,676246,6495
34649,629400,6654
34650,629404,6654
34651,629405,6654
34652,296012,6877
34660,662970,7037
34661,662971,7037
34662,662972,7037
34663,662973,7037
34664,662976,7037
34665,662977,7037
34666,662978,7037
34667,662980,7037
34668,662989,7037
34222,692801,7324
34223,692802,7324
34224,692803,7324
34225,692804,7324
34226,692806,7324
34227,692809,7324
34228,692812,7324
32457,694140,7350
32458,694149,7350
32459,694740,7351
32460,694741,7351
32461,694742,7351
32462,694745,7351
32463,694749,7351
28559,430000,7375
28560,430001,7375
28561,430002,7375
28562,430003,7375
28563,430004,7375
28564,430005,7375
28565,430006,7375
28566,430007,7375
28567,430008,7375
28568,430009,7375
28569,430010,7375
28570,430011,7375
28571,430012,7375
28572,430013,7375
28573,430015,7375
28574,430016,7375
28575,430017,7375
28576,430018,7375
28577,430019,7375
28578,430021,7375
28579,430023,7375
28580,430024,7375
28581,430025,7375
28582,430027,7375
28583,430028,7375
28584,430030,7375
28585,430031,7375
28586,430032,7375
28587,430033,7375
28588,430034,7375
28589,430899,7375
28590,430950,7375
32464,186150,7758
34686,412292,7829
34687,412300,7829
34688,412302,7829
34689,412303,7829
34690,412304,7829
34691,412305,7829
34692,412306,7829
34693,412307,7829
34694,412308,7829
34695,412309,7829
34696,412310,7829
34697,412311,7829
34698,412313,7829
34699,412314,7829
34700,412315,7829
34701,412316,7829
34946,676010,7849
34947,676011,7849
34948,676013,7849
34949,676014,7849
34950,676015,7849
34951,397700,7994
34952,397701,7994
34953,397702,7994
34954,397703,7994
34955,397704,7994
34956,397705,7994
34957,397706,7994
34958,397759,7994
34702,141840,8140
34703,141700,8159
34704,141701,8159
34705,141702,8159
34706,141703,8159
34707,141704,8159
34708,141705,8159
34709,141707,8159
34710,141716,8159
34711,141720,8159
34712,141727,8159
34713,141800,8162
34714,141801,8162
34715,141802,8162
34716,141803,8162
34717,141804,8162
34718,141815,8162
34719,141816,8162
34720,141899,8162
34721,361621,8926
34722,361622,8926
34723,361623,8926
34724,361624,8926
34725,161440,9492
34726,161441,9492
34727,161479,9492
34728,652990,9570
34729,652991,9570
34730,652992,9570
34731,652993,9570
34732,652999,9570
27026,368551,9694
27027,368600,9694
27028,368601,9694
27029,368602,9694
27030,368604,9694
27031,368606,9694
27032,368607,9694
27033,368608,9694
27034,368623,9694
27035,368629,9694
34794,624070,9941
34795,624071,9941
34733,624090,9942
34734,624091,9942
34735,624092,9942
34736,624093,9942
34737,624096,9942
34738,624097,9942
30594,667000,10020
30595,667001,10020
30596,667002,10020
30597,667003,10020
30598,667004,10020
30599,667005,10020
30600,667007,10020
30601,667008,10020
30602,667009,10020
30603,667010,10020
30604,667011,10020
30605,667012,10020
30606,667899,10020
30607,667961,10020
30608,667965,10020
30609,667966,10020
30610,667970,10020
30611,667999,10020
34741,689450,10314
28125,305000,10575
28126,305001,10575
28127,305002,10575
28128,305003,10575
28129,305004,10575
28130,305005,10575
28131,305007,10575
28132,305008,10575
28133,305009,10575
28134,305010,10575
28135,305014,10575
28136,305016,10575
28137,305018,10575
28138,305019,10575
28139,305021,10575
28140,305022,10575
28141,305023,10575
28142,305025,10575
28143,305026,10575
28144,305029,10575
28145,305030,10575
28146,305031,10575
28147,305035,10575
28148,305038,10575
28149,305040,10575
28150,305041,10575
28151,305043,10575
28152,305044,10575
28153,305045,10575
28154,305046,10575
28155,305047,10575
28156,305048,10575
28157,305700,10575
28158,305890,10575
28159,305899,10575
28160,305950,10575
28161,305960,10575
28162,305961,10575
28163,305971,10575
28164,305972,10575
28165,305999,10575
34960,353560,10642
34961,353561,10642
34962,353562,10642
34963,353563,10642
34964,353564,10642
34965,353565,10642
34966,353566,10642
34967,353567,10642
34534,413823,10653
34535,413840,10653
34536,413841,10653
34537,413843,10653
34538,413849,10653
34539,413850,10653
34540,413851,10653
34541,413853,10653
34542,413855,10653
34543,413856,10653
34544,413857,10653
34545,413858,10653
34546,413859,10653
34547,413860,10653
34548,413861,10653
34549,413863,10653
34550,413864,10653
34551,413865,10653
34552,413866,10653
34553,613440,10797
34554,613441,10797
34555,613459,10797
34556,613463,10797
34557,403001,10809
34558,403861,10809
34559,404002,10809
34560,404029,10809
34561,403801,11037
34562,403802,11037
34563,403805,11037
33993,399835,11153
33994,399850,11153
33995,399851,11153
33996,399852,11153
33997,399853,11153
33998,399854,11153
33999,399859,11153
34564,658700,11179
34565,658701,11179
34566,658703,11179
34567,658704,11179
34568,658705,11179
34569,658706,11179
34570,658707,11179
34571,658709,11179
34572,658739,11179
34747,422430,11461
34748,422431,11461
34749,422432,11461
34750,422433,11461
34751,422459,11461
34752,456020,11487
34753,456021,11487
35277,601500,11785
35278,601501,11785
35279,601503,11785
35280,601505,11785
35281,601506,11785
35282,601507,11785
35283,601508,11785
35292,450514,11913
35293,452600,11913
35294,452601,11913
35295,452602,11913
35296,452603,11913
35297,452606,11913
35298,452607,11913
35299,452612,11913
35300,452613,11913
35301,452614,11913
35302,452615,11913
35303,452616,11913
34754,658837,12083
34755,658839,12083
34975,188560,12453
34976,188561,12453
34977,188563,12453
34978,188564,12453
34979,188565,12453
34980,140053,12945
34981,140054,12945
34982,357340,12973
34983,357341,12973
34984,357342,12973
32465,357300,13277
32466,357301,13277
32467,357302,13277
32468,357303,13277
32469,357319,13277
34985,423800,13320
34986,423801,13320
34987,423802,13320
34988,423803,13320
34989,423805,13320
34990,423806,13320
34991,423807,13320
34992,423808,13320
34993,423809,13320
34994,423810,13320
34995,423812,13320
34996,423814,13320
34997,423815,13320
34998,423816,13320
34999,423818,13320
35000,423819,13320
35001,423820,13320
35002,423821,13320
35003,423822,13320
35004,423823,13320
35005,423824,13320
35006,423825,13320
35007,423826,13320
35008,423827,13320
35009,423828,13320
35010,423831,13320
35011,423832,13320
35012,423834,13320
35013,423838,13320
35014,423846,13320
35015,423847,13320
35016,423848,13320
35017,423849,13320
37320,680881,13479
37321,682800,13479
37322,682803,13479
37323,682813,13479
37324,682817,13479
37325,682818,13479
37326,682820,13479
37327,682825,13479
37328,682849,13479
30809,628000,13593
30810,628001,13593
30811,628002,13593
30812,628006,13593
30813,628007,13593
30814,628010,13593
30815,628011,13593
30816,628012,13593
30817,628013,13593
30818,628700,13593
30819,628880,13593
30820,628950,13593
35068,393360,14578
35069,393361,14578
35070,393362,14578
35071,393364,14578
35072,393366,14578
35073,393369,14578
35074,659100,14590
35075,659101,14590
35076,659102,14590
35077,659103,14590
35078,659104,14590
35079,659106,14590
35080,659107,14590
35081,659159,14590
35082,396900,14882
35083,396901,14882
35084,396902,14882
35085,396959,14882
35086,143090,14920
35087,143091,14920
35088,676870,14980
35089,676874,14980
35090,676875,14980
35091,676899,14980
35092,629601,15041
35093,629602,15041
35094,629603,15041
35095,629604,15041
35096,161157,15148
35097,162129,15148
35098,162130,15148
35099,162132,15148
35100,162134,15148
35101,162135,15148
35102,162136,15148
35103,162138,15148
35104,162139,15148
35105,162222,15148
35106,162233,15148
27733,672000,15525
27734,672001,15525
27735,672002,15525
27736,672003,15525
27737,672005,15525
27738,672006,15525
27739,672007,15525
27740,672010,15525
27741,672012,15525
27742,672014,15525
27743,672015,15525
27744,672016,15525
27745,672018,15525
27746,672020,15525
27747,672021,15525
27748,672022,15525
27749,672023,15525
27750,672024,15525
27751,672025,15525
27752,672026,15525
27753,672027,15525
27754,672029,15525
27755,672030,15525
27756,672032,15525
27757,672037,15525
27758,672038,15525
27759,672039,15525
27760,672040,15525
27761,672042,15525
27762,672043,15525
27763,672045,15525
27764,672049,15525
27765,672051,15525
27766,672880,15525
27767,672890,15525
27768,672899,15525
27769,672920,15525
27770,672921,15525
27771,672922,15525
27772,672923,15525
27773,672960,15525
27774,672961,15525
27775,672999,15525
35107,624330,15757
35108,624332,15757
35109,624333,15757
35110,624334,15757
35111,624335,15757
32771,297600,15844
35112,143180,15888
35113,143185,15888
35114,368670,15954
35115,187700,15972
35116,187701,15972
35117,187702,15972
35118,187703,15972
35119,187704,15972
35120,187722,15972
35121,187731,15972
35122,187739,15972
35123,187761,15972
35124,187790,15972
35125,187873,15972
35126,309626,16085
35127,309640,16085
35128,309641,16085
35129,309642,16085
35130,309649,16085
35131,628600,16122
35132,628601,16122
35133,628602,16122
35134,628605,16122
35135,628606,16122
35136,628609,16122
35137,628611,16122
35138,628613,16122
35139,628614,16122
35140,628615,16122
35141,628616,16122
35142,628617,16122
35143,628621,16122
35144,628624,16122
35145,628629,16122
33648,140500,16480
33649,140501,16480
33650,140502,16480
33651,140503,16480
33652,140508,16480
33653,356420,16533
33654,356421,16533
33655,356422,16533
33656,356423,16533
33657,356424,16533
33658,356439,16533
34606,652800,16635
34607,652804,16635
34608,652805,16635
34609,652806,16635
34610,652807,16635
34611,652809,16635
34612,652810,16635
34613,652811,16635
34614,652815,16635
34615,652816,16635
34616,652420,16639
34617,652421,16639
34618,652422,16639
34619,652423,16639
34620,652425,16639
34621,652427,16639
32772,653000,16641
32773,653002,16641
32774,653003,16641
32775,653004,16641
32776,653007,16641
32777,653008,16641
32778,653009,16641
32779,653010,16641
32780,653013,16641
32781,653014,16641
32782,653015,16641
32783,653016,16641
32784,653017,16641
32785,653021,16641
32786,653024,16641
32787,653026,16641
32788,653033,16641
32789,653035,16641
32790,653036,16641
32791,653039,16641
32792,653045,16641
32793,653046,16641
32794,653047,16641
32795,653050,16641
32796,653052,16641
32797,653053,16641
32798,653054,16641
32799,653099,16641
34622,652740,16642
34623,652741,16642
34624,663200,16683
34625,663204,16683
34756,694920,16836
34757,694923,16836
34758,694928,16836
34759,694929,16836
32470,652870,16886
32471,652871,16886
32472,652873,16886
32473,652874,16886
32474,652875,16886
32475,652877,16886
32476,652878,16886
32477,652880,16886
32478,652881,16886
32479,652882,16886
32480,652884,16886
32481,652887,16886
32482,652888,16886
32483,652889,16886
34771,188640,17428
34772,188641,17428
34773,188642,17428
34774,188643,17428
34775,188644,17428
34776,188645,17428
34777,188649,17428
34778,188699,17428
34779,694550,17462
34780,425350,17735
34781,425352,17735
34782,425353,17735
34783,425354,17735
34784,425355,17735
34785,413500,17812
34786,413502,17812
34787,413503,17812
34788,413531,17812
34789,142180,17852
34790,142181,17852
34791,142182,17852
34792,142184,17852
34793,152850,18016
27414,308000,18436
27415,308001,18436
27416,308002,18436
27417,308004,18436
27418,308005,18436
27419,308006,18436
27420,308007,18436
27421,308009,18436
27422,308010,18436
27423,308011,18436
27424,308012,18436
27425,308013,18436
27426,308014,18436
27427,308015,18436
27428,308016,18436
27429,308017,18436
27430,308018,18436
27431,308019,18436
27432,308020,18436
27433,308023,18436
27434,308024,18436
27435,308025,18436
27436,308026,18436
27437,308027,18436
27438,308029,18436
27439,308031,18436
27440,308032,18436
27441,308033,18436
27442,308034,18436
27443,308036,18436
27444,308099,18436
27445,308700,18436
27446,308880,18436
27447,308890,18436
27448,308899,18436
27449,308960,18436
27450,308961,18436
27451,308967,18436
27452,308971,18436
27453,308972,18436
27454,308973,18436
27455,308974,18436
27456,308991,18436
27457,308992,18436
27458,308993,18436
27459,308994,18436
34796,429330,18860
34797,429332,18860
34798,429333,18860
34799,429334,18860
34800,429335,18860
34801,429336,18860
34802,429337,18860
34803,429340,18860
34804,429349,18860
34805,241550,19053
34806,241551,19053
34807,242671,19053
34808,188229,19261
34809,188230,19261
34810,188231,19261
34811,188232,19261
34812,188233,19261
34813,188235,19261
34814,188236,19261
34815,188237,19261
34816,188238,19261
34817,188263,19261
34818,188269,19261
34819,188299,19261
27460,241000,19490
27461,241001,19490
27462,241002,19490
27463,241004,19490
27464,241006,19490
27465,241007,19490
27466,241010,19490
27467,241011,19490
27468,241012,19490
27469,241013,19490
27470,241014,19490
27471,241015,19490
27472,241016,19490
27473,241017,19490
27474,241018,19490
27475,241019,19490
27476,241020,19490
27477,241021,19490
27478,241022,19490
27479,241023,19490
27480,241024,19490
27481,241025,19490
27482,241027,19490
27483,241028,19490
27484,241029,19490
27485,241030,19490
27486,241031,19490
27487,241033,19490
27488,241035,19490
27489,241036,19490
27490,241037,19490
27491,241038,19490
27492,241039,19490
27493,241040,19490
27494,241041,19490
27495,241044,19490
27496,241047,19490
27497,241050,19490
27498,241700,19490
27499,241890,19490
27500,241899,19490
27501,241960,19490
27502,241961,19490
27503,241962,19490
27504,241963,19490
27505,241964,19490
27506,241965,19490
27507,241966,19490
27508,241967,19490
27509,241970,19490
27510,241980,19490
27511,241981,19490
27512,241982,19490
27513,241983,19490
27514,241985,19490
27515,241988,19490
27516,241991,19490
32800,353900,19495
32801,353901,19495
32802,353902,19495
32803,353903,19495
32804,353905,19495
32805,353906,19495
32806,353907,19495
32807,353909,19495
32808,353910,19495
32809,353911,19495
32810,353912,19495
32811,353913,19495
32812,353915,19495
32813,353916,19495
32814,353917,19495
32815,353918,19495
32816,353919,19495
32817,353920,19495
32818,353921,19495
32819,353922,19495
32820,353923,19495
32821,353924,19495
32822,353925,19495
32823,353960,19495
32824,353999,19495
34820,393670,19545
34821,393671,19545
34822,393672,19545
34823,393699,19545
34824,143500,19615
34825,143501,19615
34826,143502,19615
34827,143508,19615
34828,143515,19615
34829,301205,19648
32825,397160,19711
32826,397163,19711
32827,397164,19711
32828,397165,19711
32829,397166,19711
32830,397167,19711
32831,397170,19711
32832,397171,19711
32833,397172,19711
32834,397189,19711
34830,238010,19821
37329,171250,20010
37330,171251,20010
37331,171252,20010
37332,171253,20010
37333,171254,20010
37334,171255,20010
37335,171256,20010
34831,416111,20050
34832,309180,20065
34833,309181,20065
34834,309182,20065
34835,309183,20065
34836,309184,20065
34837,309185,20065
34838,309186,20065
34839,309187,20065
34840,309188,20065
34841,309189,20065
34842,309190,20065
34843,309191,20065
34844,157000,20376
34845,157001,20376
34846,157002,20376
34847,157003,20376
34848,157004,20376
34849,157005,20376
34850,157006,20376
34851,157008,20376
34852,157069,20376
32835,457100,20535
32836,457101,20535
32837,457102,20535
32838,457103,20535
32839,457105,20535
32840,457106,20535
32841,457109,20535
32842,457111,20535
32843,457113,20535
32844,457118,20535
32845,457149,20535
32846,457248,20535
32847,353380,20565
32848,353381,20565
32849,353383,20565
32850,353384,20565
32851,353385,20565
32852,353386,20565
32853,353387,20565
32854,353388,20565
32855,353389,20565
32856,665450,20566
32857,665451,20566
32858,665452,20566
32859,665453,20566
32860,665457,20566
32861,665458,20566
32862,665459,20566
32863,665460,20566
32864,665462,20566
32865,665463,20566
32866,665466,20566
32867,665467,20566
32868,404350,20871
32869,404351,20871
32870,404352,20871
32871,404353,20871
32872,404354,20871
32262,610000,20903
32263,610001,20903
32264,610002,20903
32265,610004,20903
32266,610005,20903
32267,610006,20903
32268,610007,20903
32269,610008,20903
32270,610009,20903
32271,610010,20903
32272,610011,20903
32273,610013,20903
32274,610014,20903
32275,610015,20903
32276,610016,20903
32277,610017,20903
32278,610018,20903
32279,610019,20903
32280,610020,20903
32281,610021,20903
32282,610025,20903
32283,610026,20903
32284,610027,20903
32285,610029,20903
32286,610030,20903
32287,610031,20903
32288,610033,20903
32289,610035,20903
32290,610037,20903
32291,610040,20903
32292,610042,20903
32293,610044,20903
32294,610045,20903
32295,610046,20903
32296,610047,20903
32297,610048,20903
32298,610050,20903
32299,610051,20903
32300,610700,20903
32301,610890,20903
32302,610899,20903
32303,610960,20903
32304,610961,20903
32305,610962,20903
32306,610963,20903
32307,610964,20903
32308,610965,20903
32309,610966,20903
32310,610967,20903
32311,610971,20903
32312,610972,20903
32313,610998,20903
32314,610999,20903
32315,901133,20903
32316,901217,20903
32317,901239,20903
32318,901241,20903
32873,169500,21085
32874,169501,21085
32875,169502,21085
32876,169509,21085
32877,298500,21113
32878,298510,21113
32879,298514,21113
32880,298515,21113
32881,298516,21113
32882,298517,21113
34873,628180,21381
34874,628181,21381
34875,628183,21381
34876,628186,21381
34877,628187,21381
34878,628189,21381
37336,307250,21639
37337,307251,21639
37338,307259,21639
34283,666700,21640
34284,666701,21640
34285,666702,21640
34286,666703,21640
34287,666705,21640
34288,412900,21949
34289,412901,21949
34290,412902,21949
34291,412903,21949
34292,412904,21949
34293,412905,21949
34294,412906,21949
34295,412909,21949
34296,412911,21949
34297,412913,21949
34298,412916,21949
34299,412918,21949
34300,412919,21949
34301,412921,21949
34302,413043,21949
34303,141730,22069
34304,141732,22069
34305,141733,22069
34306,141734,22069
34307,301030,22345
34308,301031,22345
34309,301032,22345
34310,673200,22413
34311,673201,22413
34312,673209,22413
34313,655750,22613
34314,655751,22613
34315,655752,22613
34316,307331,22929
34317,307370,22929
34318,307371,22929
34319,307373,22929
34320,307374,22929
34321,307379,22929
32883,187050,23122
32884,187051,23122
34035,155040,23180
34036,155041,23180
34037,155043,23180
34038,155044,23180
34039,155045,23180
34040,155046,23180
34041,155047,23180
34042,155048,23180
34043,155058,23180
34044,155059,23180
32484,238450,23399
34322,457018,23617
34323,457040,23617
34324,457041,23617
34325,457042,23617
34326,457043,23617
34327,457044,23617
34328,457059,23617
34045,456300,23681
34046,456302,23681
34047,456303,23681
34048,456304,23681
34049,456305,23681
34050,456306,23681
34051,456311,23681
34052,456313,23681
34053,456315,23681
34054,456316,23681
34055,456317,23681
34056,456318,23681
34057,456320,23681
34058,456323,23681
34059,456329,23681
34060,357200,24071
34061,357201,24071
34062,357202,24071
34063,357203,24071
34064,357204,24071
34065,357205,24071
34066,357207,24071
34067,357209,24071
34068,357210,24071
34069,357211,24071
34070,357212,24071
34071,357260,24071
34072,357261,24071
34073,357265,24071
34074,357270,24071
34329,665420,24120
34330,665421,24120
34331,665422,24120
34332,652770,24187
34333,141060,24355
34334,141062,24355
34335,141065,24355
34336,141067,24355
34337,141068,24355
34338,141069,24355
34339,141070,24355
34340,141071,24355
34341,141073,24355
34342,141074,24355
34343,141075,24355
34344,141076,24355
34345,141077,24355
34346,141078,24355
34347,141079,24355
34348,141080,24355
34349,141089,24355
34075,612410,24435
34076,612412,24435
34077,162840,24522
34078,399370,24536
34079,399371,24536
34080,399372,24536
34081,399373,24536
34082,399379,24536
34083,429028,24837
34084,429430,24837
34085,429431,24837
34086,662200,25055
34087,662201,25055
34088,662202,25055
34089,662203,25055
34090,662204,25055
34091,662205,25055
34350,309062,25469
34351,309070,25469
34352,309071,25469
34353,309099,25469
27549,400000,25715
27550,400001,25715
27551,400002,25715
27552,400005,25715
27553,400006,25715
27554,400007,25715
27555,400008,25715
27556,400009,25715
27557,400010,25715
27558,400011,25715
27559,400012,25715
27560,400015,25715
27561,400016,25715
27562,400017,25715
27563,400019,25715
27564,400020,25715
27565,400021,25715
27566,400022,25715
27567,400023,25715
27568,400026,25715
27569,400029,25715
27570,400031,25715
27571,400032,25715
27572,400033,25715
27573,400034,25715
27574,400036,25715
27575,400038,25715
27576,400039,25715
27577,400040,25715
27578,400042,25715
27579,400046,25715
27580,400048,25715
27581,400049,25715
27582,400050,25715
27583,400051,25715
27584,400052,25715
27585,400053,25715
27586,400054,25715
27587,400055,25715
27588,400057,25715
27589,400058,25715
27590,400059,25715
27591,400062,25715
27592,400063,25715
27593,400064,25715
27594,400065,25715
27595,400066,25715
27596,400067,25715
27597,400069,25715
27598,400071,25715
27599,400072,25715
27600,400073,25715
27601,400074,25715
27602,400075,25715
27603,400076,25715
27604,400078,25715
27605,400079,25715
27606,400080,25715
27607,400081,25715
27608,400082,25715
27609,400084,25715
27610,400086,25715
27611,400087,25715
27612,400088,25715
27613,400089,25715
27614,400093,25715
27615,400094,25715
27616,400096,25715
27617,400097,25715
27618,400098,25715
27619,400105,25715
27620,400107,25715
27621,400108,25715
27622,400110,25715
27623,400111,25715
27624,400112,25715
27625,400117,25715
27626,400119,25715
27627,400120,25715
27628,400121,25715
27629,400122,25715
27630,400123,25715
27631,400124,25715
27632,400125,25715
27633,400127,25715
27634,400131,25715
27635,400136,25715
27636,400137,25715
27637,400138,25715
27638,400700,25715
27639,400880,25715
27640,400890,25715
27641,400899,25715
27642,400921,25715
27643,400922,25715
27644,400923,25715
27645,400924,25715
27646,400925,25715
27647,400926,25715
27648,400927,25715
27649,400928,25715
27650,400929,25715
27651,400930,25715
27652,400931,25715
27653,400932,25715
27654,400933,25715
27655,400934,25715
27656,400935,25715
27657,400936,25715
27658,400937,25715
27659,400938,25715
27660,400939,25715
27661,400940,25715
27662,400941,25715
27663,400942,25715
27664,400960,25715
27665,400961,25715
27666,400962,25715
27667,400963,25715
27668,400964,25715
27669,400965,25715
27670,400967,25715
27671,400970,25715
27672,400971,25715
27673,400972,25715
27674,400973,25715
27675,400974,25715
27676,400975,25715
27677,400976,25715
27678,400977,25715
27679,400978,25715
27680,400979,25715
27681,400990,25715
27682,400991,25715
27683,400992,25715
27684,400993,25715
34354,624740,26411
34355,624741,26411
34356,624742,26411
34357,678960,26418
34358,678962,26418
34359,678965,26418
34360,678967,26418
34361,678985,26418
34362,678999,26418
34363,420500,26525
34364,692500,26540
34365,692501,26540
34366,692502,26540
34367,692503,26540
34368,692506,26540
34369,692508,26540
34370,692509,26540
34371,692510,26540
34372,692511,26540
34373,692512,26540
34374,692515,26540
34375,692519,26540
34376,692522,26540
34377,692523,26540
34378,692524,26540
34379,692525,26540
34380,692526,26540
34381,692527,26540
34382,692528,26540
34383,692529,26540
34384,692530,26540
34385,692533,26540
34386,692548,26540
34387,692549,26540
34388,692550,26540
34389,692551,26540
34390,692552,26540
34391,692553,26540
34392,692554,26540
34393,692558,26540
34394,692559,26540
34395,692590,26540
34396,155250,26653
34397,155251,26653
34398,155252,26653
34092,453630,26982
34093,453631,26982
34094,453632,26982
34095,453633,26982
34096,453634,26982
34097,453639,26982
34098,452450,27072
34099,452451,27072
34100,452452,27072
34101,452453,27072
34102,452455,27072
34103,452459,27072
33523,187320,27442
36683,602250,27632
36684,602251,27632
36685,602252,27632
36686,602253,27632
36687,602254,27632
36688,602256,27632
36689,602257,27632
36690,602262,27632
36691,602263,27632
36692,602264,27632
36693,602265,27632
36694,602266,27632
36695,602267,27632
36603,429950,27776
36604,429951,27776
36605,429952,27776
36606,429954,27776
36607,429955,27776
36608,429956,27776
36609,429958,27776
36610,429959,27776
36611,429960,27776
36612,429965,27776
33969,612920,27911
33970,612921,27911
33971,413089,27962
33972,413090,27962
33973,413092,27962
33974,413093,27962
33551,628680,28011
